Date,spx_normalised,log_return
1996-03-26,1.4222517295133859,0.004497275891120367
1996-03-27,1.4134085379293806,-0.006237150729026197
1996-03-28,1.413473945561175,4.6275451623500885e-05
1996-03-29,1.4059811822775097,-0.005315055982821448
1996-04-01,1.4239071275440844,0.012669182013611113
1996-04-02,1.4272397261494127,0.002337726040819277
1996-04-03,1.428590154449753,0.0009457344852137339
1996-04-04,1.42854654936189,-3.052362724442759e-05
1996-04-08,1.4032367205889664,-0.01787601687017215
1996-04-09,1.3987715861802714,-0.0031870984661210855
1996-04-10,1.379843654489237,-0.013624214101609411
1996-04-11,1.3747903831637565,-0.003668928013614625
1996-04-12,1.3868354910318426,0.00872325564571863
1996-04-15,1.39942499778651,0.009036909852965458
1996-04-16,1.404892118619665,0.003899079549508855
1996-04-17,1.3975082351133161,-0.00526969716076664
1996-04-18,1.4018644897446948,0.003112310203705171
1996-04-19,1.4050446034848443,0.0022659195543468513
1996-04-22,1.4111869384681692,0.004362102072562379
1996-04-23,1.4192242335807568,0.005679257342419142
1996-04-24,1.4161529996179236,-0.0021663679372325717
1996-04-25,1.4220339699587534,0.004144179943483373
1996-04-26,1.42331912356964,0.0009033351264573497
1996-04-29,1.4248437063367498,0.001070572859608987
1996-04-30,1.4248655088806814,1.5301592047656243e-05
1996-05-01,1.425758615527825,0.0006266043065572546
1996-05-02,1.4013635630036354,-0.01725829764953879
1996-05-03,1.397551840201179,-0.0027237158754926938
1996-05-06,1.3957657598492328,-0.001278823858286593
1996-05-07,1.390211561782693,-0.003987258174647401
1996-05-08,1.4043911918786056,0.010147955206270431
1996-05-09,1.405850499956262,0.0010385642011261353
1996-05-10,1.420335099782533,0.010250371845556216
1996-05-13,1.4408530218724716,0.014342484967398761
1996-05-14,1.4497614881459302,0.006163737465869623
1996-05-15,1.4493694411821871,-0.00027045826883309587
1996-05-16,1.4481278926591632,-0.0008569799768283204
1996-05-17,1.4569710842431685,0.0060880672007277425
1996-05-20,1.4662064557332581,0.006318741911343295
1996-05-21,1.4653569541739775,-0.0005795553186311864
1996-05-22,1.4776850962861494,0.008377871609558163
1996-05-23,1.4724140654060365,-0.0035734639415894165
1996-05-24,1.4778811862391914,0.0037061559096160934
1996-05-28,1.4642024828843383,-0.009298717137330215
1996-05-29,1.454836562015342,-0.006417148154214125
1996-05-30,1.4630481445370402,0.005628463785121163
1996-05-31,1.457428538838706,-0.003848421503253263
1996-06-03,1.4542920301864197,-0.0021544030693156913
1996-06-04,1.4649213021223713,0.007282317323433318
1996-06-05,1.4777287013740124,0.00870472540517575
1996-06-06,1.4659450910907628,-0.00800609989812262
1996-06-07,1.4665548976091383,0.0004158953312973779
1996-06-10,1.464049998019159,-0.0017094765682834634
1996-06-11,1.461458021195795,-0.001771984547338512
1996-06-12,1.4572542514295954,-0.0028805666885469705
1996-06-13,1.4548147594714107,-0.001675435932121161
1996-06-14,1.4503060199748525,-0.003103997016938642
1996-06-17,1.4488031068093332,-0.0010368104368803088
1996-06-18,1.4420509653076325,-0.004671390261810515
1996-06-19,1.4418332057530001,-0.00015101823938135084
1996-06-20,1.4421380425410173,0.00021140071305048025
1996-06-21,1.4524624776889516,0.00713361229543974
1996-06-24,1.4568404019219208,0.003009605887482003
1996-06-25,1.456034505450503,-0.0005533340892460714
1996-06-26,1.4471260391770444,-0.006137100650969174
1996-06-27,1.4561869903156823,0.00624182130188089
1996-06-28,1.4607175323561716,0.003106406567987108
1996-07-01,1.472152700763541,0.007797976347130309
1996-07-02,1.467208309215377,-0.0033642660393740087
1996-07-03,1.4645728602464911,-0.0017978488341547916
1996-07-05,1.4319880277445347,-0.02249992899469344
1996-07-08,1.4213151507207202,-0.007481102521201599
1996-07-09,1.4261288599476367,0.003381077060418569
1996-07-10,1.428982201413496,0.001998761067063093
1996-07-11,1.4063514266973214,-0.015963733575099504
1996-07-12,1.407484095443029,0.0008050710839153652
1996-07-15,1.3717845568327178,-0.02569129267916903
1996-07-16,1.3686698507243629,-0.002273132106076936
1996-07-17,1.3810852030122607,0.009030212809783222
1996-07-18,1.4017556099673787,0.014855889001001543
1996-07-19,1.3912352178087433,-0.007533459694385236
1996-07-22,1.3804317914060222,-0.007795655884438091
1996-07-23,1.3654026597508289,-0.010946968587004058
1996-07-24,1.3649235355537008,-0.00035096480623408866
1996-07-25,1.374768580619825,0.0071870027914098245
1996-07-26,1.3850712132238279,0.007466143857701724
1996-07-29,1.3742022462469712,-0.007878177608901638
1996-07-30,1.3836771798356249,0.0068712002255510995
1996-07-31,1.3938926022639018,0.007355688093838353
1996-08-01,1.4158263602859749,0.01561309431746416
1996-08-02,1.4429875441002982,0.01900228697180406
1996-08-05,1.4380649550960654,-0.003417219086324863
1996-08-06,1.4427479820017342,0.003251187170407732
1996-08-07,1.4466249794936439,0.00268362711936021
1996-08-08,1.4432054365972717,-0.002366605648104425
1996-08-09,1.4421380425410173,-0.0007398731642620504
1996-08-12,1.450131865508083,0.005527729828817662
1996-08-13,1.4379996804066122,-0.00840145697694794
1996-08-14,1.4420291627637012,0.0027982254385428007
1996-08-15,1.4425302224471015,0.0003474081282632824
1996-08-16,1.4489121195289907,0.004414341833896884
1996-08-19,1.4518961433160977,0.0020573747516445806
1996-08-20,1.4499575780989724,-0.0013360876816097544
1996-08-21,1.4486071497986321,-0.0009317910930546347
1996-08-22,1.460826412133488,0.008399802862346206
1996-08-23,1.4528763271966263,-0.005457045812236494
1996-08-26,1.4460151729752682,-0.00473364872930393
1996-08-27,1.4515040963523547,0.0037887098808999653
1996-08-28,1.4480408154257784,-0.002388845614680335
1996-08-29,1.43190095051115,-0.011208583506279624
1996-08-30,1.4201172072855595,-0.008263488959881826
1996-09-03,1.4260634523158422,0.004178409168485331
1996-09-04,1.4280020175329677,0.0013584590372754946
1996-09-05,1.4145630092190196,-0.009455620763463735
1996-09-06,1.4281545023981468,0.009562397030283165
1996-09-09,1.4457538083327728,0.012247799188495279
1996-09-10,1.4458626881100891,7.530720446613515e-05
1996-09-11,1.4534208590255486,0.0052138315651948375
1996-09-12,1.4618502011018792,0.005782903471831524
1996-09-13,1.4823027155600237,0.013893873075425667
1996-09-16,1.4897954788436887,0.00504208048815169
1996-09-17,1.4875302742946146,-0.0015216373174844477
1996-09-18,1.4843283580105338,-0.0021548249221696736
1996-09-19,1.4876609566158623,0.0022426729367603926
1996-09-20,1.4964388735104144,0.005883142463193103
1996-09-23,1.4952407971329122,-0.0008009389864200855
1996-09-24,1.4933458370036499,-0.0012681314716243008
1996-09-25,1.4938250941431188,0.00032087694653437637
1996-09-26,1.4938903688325722,4.3695385502751094e-05
1996-09-27,1.4946091880706052,0.0004810569573177048
1996-09-30,1.4970922851166528,0.0016599902353204854
1996-10-01,1.5009040079191094,0.002542848278511478
1996-10-02,1.5116421596323772,0.007128984317072096
1996-10-03,1.5089631055756283,-0.0017738529360915578
1996-10-04,1.5278692347227314,0.012451377810851483
1996-10-07,1.531964124711615,0.002676546041876726
1996-10-08,1.5260831543707851,-0.003846230652522209
1996-10-09,1.5175884046626602,-0.005581924067616484
1996-10-10,1.5129489828448544,-0.0030617839999544927
1996-10-11,1.5261266265163071,0.008672193754103219
1996-10-14,1.5323996438208798,0.004101992623966488
1996-10-15,1.5302869241369847,-0.0013796514740471721
1996-10-16,1.5342946039501424,0.0026154840790217904
1996-10-17,1.5399142096484766,0.0036559728362250965
1996-10-18,1.5482564744914225,0.0054027357866131
1996-10-21,1.5461436218651863,-0.0013655977823106014
1996-10-22,1.5389994333997425,-0.0046313581622570155
1996-10-23,1.5405241491091932,0.0009902283864287043
1996-10-24,1.5296769846762681,-0.0070661230932724806
1996-10-25,1.5266929608891608,-0.0019526593890120125
1996-10-28,1.5187210734083678,-0.005235350989647891
1996-10-29,1.5279563119561164,0.006062517073963214
1996-10-30,1.526649488743639,-0.0008556412037892258
1996-10-31,1.5361678944778145,0.006215477572608208
1996-11-01,1.5329007035042803,-0.0021291099259839186
1996-11-04,1.5393478752756227,0.004197044002153483
1996-11-05,1.555487873132592,0.010430372074586636
1996-11-06,1.5782493301700147,0.014526972649003156
1996-11-07,1.5849143944383306,0.004214182200171557
1996-11-08,1.5918190208052105,0.004347004508774788
1996-11-11,1.5941060278982162,0.0014356944691913398
1996-11-12,1.5890745591166673,-0.0031612865398438217
1996-11-13,1.5924942349553806,0.002149679844722918
1996-11-14,1.6028403397049051,0.0064757793988095
1996-11-15,1.6066302599634301,0.002361711629635721
1996-11-18,1.605323436750953,-0.0008137248590616153
1996-11-19,1.6165189101174173,0.006949761795969955
1996-11-20,1.6204178430955996,0.0024090275226447133
1996-11-21,1.6178040637283042,-0.0016143303393922892
1996-11-22,1.6308292225345777,0.008018897459044716
1996-11-25,1.6489077856086725,0.01102450966907842
1996-11-26,1.6465771734278039,-0.0014144276781058451
1996-11-27,1.6444861233454993,-0.0012707445437092346
1996-11-29,1.648885983064741,0.0026719497188567587
1996-12-02,1.6478839966402812,-0.0006078594876077759
1996-12-03,1.6298491715963903,-0.011004560847281297
1996-12-04,1.6229226097432379,-0.004258873839466659
1996-12-05,1.6213544218882652,-0.0009667411024505412
1996-12-06,1.610942909506946,-0.00644219718792538
1996-12-09,1.6330727574820614,0.013643701841282052
1996-12-10,1.6282372457112135,-0.0029653821988908646
1996-12-11,1.6134042040090624,-0.009151626086437936
1996-12-12,1.5885082247438134,-0.015551006806926893
1996-12-13,1.5870707192100886,-0.0009053502729949869
1996-12-16,1.5703861895241966,-0.010568432419876927
1996-12-17,1.5814075084238914,0.006993708902772511
1996-12-18,1.5933872086601832,0.007546791626866778
1996-12-19,1.6243602482193038,0.019251974630350333
1996-12-20,1.631134192264936,0.00416155146057573
1996-12-23,1.6268868174108735,-0.002607335709411629
1996-12-24,1.6358390217145362,0.005487575242437259
1996-12-26,1.6462722036974455,0.006357625569798131
1996-12-27,1.6483849233813406,0.0012825128029998467
1996-12-30,1.64198122375552,-0.0038923982466023688
1996-12-31,1.613426006552994,-0.01754370349139922
1997-01-02,1.6053016342070214,-0.0050481994790461115
1997-01-03,1.629304639767468,0.014841649418814384
1997-01-06,1.6284769407521187,-0.0005081366032078094
1997-01-07,1.64063079545518,0.007435613433972144
1997-01-08,1.6301322058404761,-0.006419679852334603
1997-01-09,1.6441593510712096,0.008568101404922146
1997-01-10,1.6542876962661017,0.006141300365015923
1997-01-13,1.654309498810033,1.31793280635506e-05
1997-01-14,1.6746749360347926,0.012235377899262545
1997-01-15,1.6710593031853782,-0.00216133978277977
1997-01-16,1.676613501251918,0.0033182473242359123
1997-01-17,1.6905970413947884,0.008305759532583501
1997-01-20,1.6917515126844276,0.0006826448049412903
1997-01-21,1.7048637487240859,0.00772080448704493
1997-01-22,1.7125089968729303,0.004474350018382367
1997-01-23,1.6936246702697586,-0.011088537293479916
1997-01-24,1.678290701826548,-0.009095171411983571
1997-01-27,1.6663110015902562,-0.007163634136078123
1997-01-28,1.6663110015902562,0.0
1997-01-29,1.6826033513700638,0.009730005965880473
1997-01-30,1.7080220599203038,0.014993803013969575
1997-01-31,1.712356512007751,0.002534488107991173
1997-02-03,1.713598060530775,0.0007247898657656293
1997-02-04,1.7191087864517929,0.0032107202279201275
1997-02-05,1.6951929910670724,-0.014009415741268683
1997-02-06,1.6992660785120242,0.0023998459349741097
1997-02-07,1.7197621980580315,0.011989585001423997
1997-02-10,1.710766521608847,-0.005244495996344689
1997-02-11,1.7198276056898258,0.005282528224333838
1997-02-12,1.7485353077575312,0.016554413935318202
1997-02-13,1.7682473333760522,0.011210378387312758
1997-02-14,1.7609723296470194,-0.004122732347687119
1997-02-18,1.7779834986648602,0.009613739680816913
